序号,投资者账号,投资者,报单编号,本地报单编号,交易所,合约代码,合约名称,买卖,开平,报单价格,报单数量,报单状态,成交均价,成交数量,撤单数量,剩余数量,报单时间,撤单时间,成交时间,成交时间(日),手续费,平仓盈亏,平仓盈亏(逐笔),类型,时态,策略编号,备注,MEMO,策略名称,类别,下单用户,撤单用户,IP地址,MAC,委托终端,前置ID,会话ID,营业部
1400,138411,？？？？？？？？′？？？,164248,000000021761,SHFE,ni2208,ni2208,    卖,开仓,166740,1,全部成交,166740.0,1,0,0,23:41:04,,23:41:04,20220701 23:41:04,1.00,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1399,138411,？？？？？？？？′？？？,164247,000000021753,SHFE,ni2209,ni2209,买,开仓,161480,1,全部成交,161480.0,1,0,0,23:41:04,,23:41:04,20220701 23:41:04,1.00,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1398,138411,？？？？？？？？′？？？,164216,000000021737,SHFE,ni2209,ni2209,买,开仓,161460,1,撤单,161480.0,0,1,0,23:40:58,23:40:59,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1397,138411,？？？？？？？？′？？？,164207,000000021721,SHFE,ni2209,ni2209,买,开仓,161430,1,撤单,161480.0,0,1,0,23:40:56,23:40:58,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1396,138411,？？？？？？？？′？？？,164201,000000021705,SHFE,ni2209,ni2209,买,开仓,161420,1,撤单,161480.0,0,1,0,23:40:54,23:40:55,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1395,138411,？？？？？？？？′？？？,164198,000000021689,SHFE,ni2209,ni2209,买,开仓,161430,1,撤单,161480.0,0,1,0,23:40:54,23:40:54,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1394,138411,？？？？？？？？′？？？,164194,000000021673,SHFE,ni2209,ni2209,买,开仓,161420,1,撤单,161480.0,0,1,0,23:40:53,23:40:54,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1393,138411,？？？？？？？？′？？？,164185,000000021657,SHFE,ni2209,ni2209,买,开仓,161390,1,撤单,161480.0,0,1,0,23:40:51,23:40:51,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1392,138411,？？？？？？？？′？？？,164182,000000021641,SHFE,ni2209,ni2209,买,开仓,161370,1,撤单,161480.0,0,1,0,23:40:50,23:40:51,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1391,138411,？？？？？？？？′？？？,164180,000000021625,SHFE,ni2209,ni2209,买,开仓,161360,1,撤单,161480.0,0,1,0,23:40:50,23:40:50,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1390,138411,？？？？？？？？′？？？,164171,000000021609,SHFE,ni2209,ni2209,买,开仓,161350,1,撤单,161480.0,0,1,0,23:40:49,23:40:49,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1389,138411,？？？？？？？？′？？？,164168,000000021593,SHFE,ni2209,ni2209,买,开仓,161340,1,撤单,161480.0,0,1,0,23:40:48,23:40:49,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1388,138411,？？？？？？？？′？？？,164159,000000021577,SHFE,ni2209,ni2209,买,开仓,161320,1,撤单,161480.0,0,1,0,23:40:46,23:40:46,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1387,138411,？？？？？？？？′？？？,164156,000000021561,SHFE,ni2209,ni2209,买,开仓,161310,1,撤单,161480.0,0,1,0,23:40:45,23:40:46,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1386,138411,？？？？？？？？′？？？,163134,000000021545,SHFE,ni2209,ni2209,买,开仓,161620,1,撤单,161480.0,0,1,0,23:38:48,23:38:48,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1385,138411,？？？？？？？？′？？？,163114,000000021529,SHFE,ni2209,ni2209,买,开仓,161670,1,撤单,161480.0,0,1,0,23:38:44,23:38:44,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1384,138411,？？？？？？？？′？？？,163103,000000021513,SHFE,ni2209,ni2209,买,开仓,161630,1,撤单,161480.0,0,1,0,23:38:42,23:38:42,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1383,138411,？？？？？？？？′？？？,162592,000000021497,SHFE,ni2209,ni2209,买,开仓,161620,1,撤单,161480.0,0,1,0,23:37:33,23:37:33,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1382,138411,？？？？？？？？′？？？,162332,000000021481,SHFE,ni2209,ni2209,买,开仓,161810,1,撤单,161480.0,0,1,0,23:37:00,23:37:01,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1381,138411,？？？？？？？？′？？？,160640,000000021465,SHFE,ni2209,ni2209,买,开仓,162360,1,撤单,161480.0,0,1,0,23:32:53,23:32:54,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1380,138411,？？？？？？？？′？？？,160636,000000021449,SHFE,ni2209,ni2209,买,开仓,162240,1,撤单,161480.0,0,1,0,23:32:52,23:32:52,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1379,138411,？？？？？？？？′？？？,160630,000000021433,SHFE,ni2209,ni2209,买,开仓,162150,1,撤单,161480.0,0,1,0,23:32:51,23:32:52,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1378,138411,？？？？？？？？′？？？,160629,000000021417,SHFE,ni2209,ni2209,买,开仓,162120,1,撤单,161480.0,0,1,0,23:32:51,23:32:51,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1377,138411,？？？？？？？？′？？？,159855,000000021401,SHFE,ni2209,ni2209,    卖,开仓,162180,1,撤单,161480.0,0,1,0,23:30:38,23:30:39,, ,--,--,--,投机,GFD,套利[C14],,,ni09-08:Spread[C14],普通,138411,,,,InfiniV8_1,3,-290971658,
1376,138411,？？？？？？？？′？？？,158964,000000021385,SHFE,ni2209,ni2209,买,开仓,161790,1,撤单,161480.0,0,1,0,23:28:14,23:28:14,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1375,138411,？？？？？？？？′？？？,158962,000000021369,SHFE,ni2209,ni2209,买,开仓,161780,1,撤单,161480.0,0,1,0,23:28:13,23:28:14,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1374,138411,？？？？？？？？′？？？,158937,000000021353,SHFE,ni2209,ni2209,买,开仓,161720,1,撤单,161480.0,0,1,0,23:28:08,23:28:08,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1373,138411,？？？？？？？？′？？？,158926,000000021337,SHFE,ni2209,ni2209,买,开仓,161710,1,撤单,161480.0,0,1,0,23:28:05,23:28:05,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1372,138411,？？？？？？？？′？？？,158615,000000021321,SHFE,ni2209,ni2209,买,开仓,161570,1,撤单,161480.0,0,1,0,23:26:54,23:26:54,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1371,138411,？？？？？？？？′？？？,158184,000000021305,SHFE,ni2209,ni2209,    卖,开仓,162350,1,撤单,161480.0,0,1,0,23:24:35,23:24:35,, ,--,--,--,投机,GFD,套利[C14],,,ni09-08:Spread[C14],普通,138411,,,,InfiniV8_1,3,-290971658,
1370,138411,？？？？？？？？′？？？,157737,000000021297,SHFE,ni2208,ni2208,买,平今,166910,1,全部成交,166910.0,1,0,0,23:22:19,,23:22:19,20220701 23:22:19,--,-290.00,-290.00,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1369,138411,？？？？？？？？′？？？,157730,000000021289,SHFE,ni2209,ni2209,    卖,平今,161720,1,全部成交,161720.0,1,0,0,23:22:18,,23:22:19,20220701 23:22:19,--,520.00,520.00,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1368,138411,？？？？？？？？′？？？,157723,000000021273,SHFE,ni2209,ni2209,    卖,平今,161700,1,撤单,161720.0,0,1,0,23:22:16,23:22:18,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1367,138411,？？？？？？？？′？？？,157716,000000021257,SHFE,ni2209,ni2209,    卖,平今,161720,1,撤单,161720.0,0,1,0,23:22:14,23:22:16,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1366,138411,？？？？？？？？′？？？,157692,000000021241,SHFE,ni2209,ni2209,    卖,平今,161760,1,撤单,161720.0,0,1,0,23:22:06,23:22:14,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1365,138411,？？？？？？？？′？？？,157689,000000021225,SHFE,ni2209,ni2209,    卖,平今,161770,1,撤单,161720.0,0,1,0,23:22:06,23:22:06,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1364,138411,？？？？？？？？′？？？,157686,000000021209,SHFE,ni2209,ni2209,    卖,平今,161760,1,撤单,161720.0,0,1,0,23:22:05,23:22:06,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1363,138411,？？？？？？？？′？？？,157683,000000021193,SHFE,ni2209,ni2209,    卖,平今,161720,1,撤单,161720.0,0,1,0,23:22:04,23:22:05,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1362,138411,？？？？？？？？′？？？,157682,000000021177,SHFE,ni2209,ni2209,    卖,平今,161770,1,撤单,161720.0,0,1,0,23:22:04,23:22:04,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1361,138411,？？？？？？？？′？？？,157679,000000021169,SHFE,ni2208,ni2208,买,平今,167020,1,全部成交,167020.0,1,0,0,23:22:03,,23:22:03,20220701 23:22:03,--,-280.00,-280.00,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1360,138411,？？？？？？？？′？？？,157678,000000021161,SHFE,ni2209,ni2209,    卖,平今,161770,1,全部成交,161770.0,1,0,0,23:22:03,,23:22:03,20220701 23:22:03,--,570.00,570.00,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1359,138411,？？？？？？？？′？？？,157673,000000021145,SHFE,ni2209,ni2209,    卖,平今,161780,1,撤单,161770.0,0,1,0,23:22:02,23:22:03,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1358,138411,？？？？？？？？′？？？,157642,000000021129,SHFE,ni2209,ni2209,    卖,平今,161770,1,撤单,161770.0,0,1,0,23:22:00,23:22:02,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1357,138411,？？？？？？？？′？？？,157629,000000021113,SHFE,ni2209,ni2209,    卖,平今,161790,1,撤单,161770.0,0,1,0,23:21:56,23:22:00,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1356,138411,？？？？？？？？′？？？,157623,000000021097,SHFE,ni2209,ni2209,    卖,平今,161780,1,撤单,161770.0,0,1,0,23:21:54,23:21:56,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1355,138411,？？？？？？？？′？？？,157622,000000021081,SHFE,ni2209,ni2209,    卖,平今,161770,1,撤单,161770.0,0,1,0,23:21:54,23:21:54,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1354,138411,？？？？？？？？′？？？,157615,000000021065,SHFE,ni2209,ni2209,    卖,平今,161790,1,撤单,161770.0,0,1,0,23:21:52,23:21:54,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1353,138411,？？？？？？？？′？？？,157611,000000021049,SHFE,ni2209,ni2209,    卖,平今,161780,1,撤单,161770.0,0,1,0,23:21:50,23:21:52,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1352,138411,？？？？？？？？′？？？,157608,000000021033,SHFE,ni2209,ni2209,    卖,平今,161790,1,撤单,161770.0,0,1,0,23:21:50,23:21:50,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1351,138411,？？？？？？？？′？？？,157606,000000021017,SHFE,ni2209,ni2209,    卖,平今,161780,1,撤单,161770.0,0,1,0,23:21:49,23:21:50,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1350,138411,？？？？？？？？′？？？,157603,000000021001,SHFE,ni2209,ni2209,    卖,平今,161790,1,撤单,161770.0,0,1,0,23:21:48,23:21:49,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1349,138411,？？？？？？？？′？？？,157596,000000020985,SHFE,ni2209,ni2209,    卖,平今,161780,1,撤单,161770.0,0,1,0,23:21:44,23:21:48,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1348,138411,？？？？？？？？′？？？,157595,000000020969,SHFE,ni2209,ni2209,    卖,平今,161790,1,撤单,161770.0,0,1,0,23:21:44,23:21:44,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1347,138411,？？？？？？？？′？？？,157593,000000020953,SHFE,ni2209,ni2209,    卖,平今,161780,1,撤单,161770.0,0,1,0,23:21:43,23:21:44,, ,--,--,--,投机,GFD,套利[C27],,,ni09-08:Spread[C27],普通,138411,,,,InfiniV8_1,3,-290971658,
1346,138411,？？？？？？？？′？？？,156417,000000020945,SHFE,ni2208,ni2208,    卖,开仓,166620,1,全部成交,166620.0,1,0,0,23:16:17,,23:16:17,20220701 23:16:17,1.00,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1345,138411,？？？？？？？？′？？？,156416,000000020937,SHFE,ni2209,ni2209,买,开仓,161200,1,全部成交,161200.0,1,0,0,23:16:17,,23:16:17,20220701 23:16:17,1.00,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1344,138411,？？？？？？？？′？？？,156406,000000020929,SHFE,ni2208,ni2208,    卖,开仓,166740,1,全部成交,166740.0,1,0,0,23:16:17,,23:16:17,20220701 23:16:17,1.00,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1343,138411,？？？？？？？？′？？？,156405,000000020921,SHFE,ni2209,ni2209,买,开仓,161200,1,全部成交,161200.0,1,0,0,23:16:17,,23:16:17,20220701 23:16:17,1.00,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1342,138411,？？？？？？？？′？？？,156400,000000020905,SHFE,ni2209,ni2209,买,开仓,161520,1,撤单,161200.0,0,1,0,23:16:16,23:16:16,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1341,138411,？？？？？？？？′？？？,156398,000000020889,SHFE,ni2209,ni2209,买,开仓,161500,1,撤单,161200.0,0,1,0,23:16:15,23:16:16,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1340,138411,？？？？？？？？′？？？,156389,000000020873,SHFE,ni2209,ni2209,买,开仓,161450,1,撤单,161200.0,0,1,0,23:16:12,23:16:12,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1339,138411,？？？？？？？？′？？？,156388,000000020857,SHFE,ni2209,ni2209,买,开仓,161500,1,撤单,161200.0,0,1,0,23:16:12,23:16:12,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1338,138411,？？？？？？？？′？？？,156369,000000020833,SHFE,ni2209,ni2209,买,开仓,161460,1,撤单,161200.0,0,1,0,23:16:09,23:16:10,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1337,138411,？？？？？？？？′？？？,156368,000000020817,SHFE,ni2209,ni2209,    卖,开仓,161850,1,撤单,161200.0,0,1,0,23:16:09,23:16:10,, ,--,--,--,投机,GFD,套利[C14],,,ni09-08:Spread[C14],普通,138411,,,,InfiniV8_1,3,-290971658,
1336,138411,？？？？？？？？′？？？,156362,000000020809,SHFE,ni2209,ni2209,买,开仓,161440,1,撤单,161200.0,0,1,0,23:16:08,23:16:09,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1335,138411,？？？？？？？？′？？？,156296,000000020793,SHFE,ni2209,ni2209,买,开仓,161410,1,撤单,161200.0,0,1,0,23:15:54,23:15:55,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1334,138411,？？？？？？？？′？？？,156290,000000020777,SHFE,ni2209,ni2209,买,开仓,161400,1,撤单,161200.0,0,1,0,23:15:53,23:15:54,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1333,138411,？？？？？？？？′？？？,156279,000000020761,SHFE,ni2209,ni2209,买,开仓,161390,1,撤单,161200.0,0,1,0,23:15:51,23:15:51,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1332,138411,？？？？？？？？′？？？,156267,000000020745,SHFE,ni2209,ni2209,买,开仓,161370,1,撤单,161200.0,0,1,0,23:15:48,23:15:51,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1331,138411,？？？？？？？？′？？？,156264,000000020729,SHFE,ni2209,ni2209,买,开仓,161330,1,撤单,161200.0,0,1,0,23:15:48,23:15:48,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1330,138411,？？？？？？？？′？？？,156263,000000020713,SHFE,ni2209,ni2209,买,开仓,161370,1,撤单,161200.0,0,1,0,23:15:48,23:15:48,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1329,138411,？？？？？？？？′？？？,156258,000000020697,SHFE,ni2209,ni2209,买,开仓,161280,1,撤单,161200.0,0,1,0,23:15:47,23:15:47,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1328,138411,？？？？？？？？′？？？,156226,000000020681,SHFE,ni2209,ni2209,买,开仓,161290,1,撤单,161200.0,0,1,0,23:15:41,23:15:42,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1327,138411,？？？？？？？？′？？？,156219,000000020665,SHFE,ni2209,ni2209,买,开仓,161250,1,撤单,161200.0,0,1,0,23:15:40,23:15:41,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1326,138411,？？？？？？？？′？？？,156218,000000020641,SHFE,ni2209,ni2209,买,开仓,161260,1,撤单,161200.0,0,1,0,23:15:40,23:15:40,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1325,138411,？？？？？？？？′？？？,156214,000000020633,SHFE,ni2209,ni2209,    卖,开仓,161630,1,撤单,161200.0,0,1,0,23:15:40,23:15:40,, ,--,--,--,投机,GFD,套利[C14],,,ni09-08:Spread[C14],普通,138411,,,,InfiniV8_1,3,-290971658,
1324,138411,？？？？？？？？′？？？,156197,000000020617,SHFE,ni2209,ni2209,    卖,开仓,161640,1,撤单,161200.0,0,1,0,23:15:36,23:15:37,, ,--,--,--,投机,GFD,套利[C14],,,ni09-08:Spread[C14],普通,138411,,,,InfiniV8_1,3,-290971658,
1323,138411,？？？？？？？？′？？？,156192,000000020601,SHFE,ni2209,ni2209,买,开仓,161180,1,撤单,161200.0,0,1,0,23:15:36,23:15:36,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1322,138411,？？？？？？？？′？？？,156170,000000020585,SHFE,ni2209,ni2209,买,开仓,161140,1,撤单,161200.0,0,1,0,23:15:33,23:15:33,, ,--,--,--,投机,GFD,套利[C26],,,ni09-08:Spread[C26],普通,138411,,,,InfiniV8_1,3,-290971658,
1321,138411,？？？？？？？？′？？？,156091,000000020569,SHFE,ni2209,ni2209,    卖,开仓,161520,1,撤单,161200.0,0,1,0,23:15:22,23:15:22,, ,--,--,--,投机,GFD,套利[C14],,,ni09-08:Spread[C14],普通,138411,,,,InfiniV8_1,3,-290971658,
1320,138411,？？？？？？？？′？？？,156090,000000020553,SHFE,ni2209,ni2209,    卖,开仓,161500,1,撤单,161200.0,0,1,0,23:15:22,23:15:22,, ,--,--,--,投机,GFD,套利[C14],,,ni09-08:Spread[C14],普通,138411,,,,InfiniV8_1,3,-290971658,
1319,138411,？？？？？？？？′？？？,155899,000000020545,SHFE,ni2208,ni2208,买,平今,166870,1,全部成交,166870.0,1,0,0,23:14:45,,23:14:45,20220701 23:14:45,--,630.00,630.00,投机,GFD,套利[C25],,,ni09-08:Spread[C25],普通,138411,,,,InfiniV8_1,3,-290971658,
1318,138411,？？？？？？？？′？？？,155898,000000020537,SHFE,ni2209,ni2209,    卖,平今,161780,1,全部成交,161780.0,1,0,0,23:14:45,,23:14:45,20220701 23:14:45,--,-530.00,-530.00,投机,GFD,套利[C25],,,ni09-08:Spread[C25],普通,138411,,,,InfiniV8_1,3,-290971658,
1317,138411,？？？？？？？？′？？？,155896,000000020521,SHFE,ni2209,ni2209,    卖,平今,161820,1,撤单,161780.0,0,1,0,23:14:44,23:14:45,, ,--,--,--,投机,GFD,套利[C25],,,ni09-08:Spread[C25],普通,138411,,,,InfiniV8_1,3,-290971658,
