"序号","投资者","用户描述","合约","买卖","开平","状态","委托价格","成交均价","总手数","未成交","已成交","投保","有效期","报单时间","强平原因","详细状态","终端产品","单号","合约名","交易所","交易单元","本地单号","品种",
"270","""138411""","138411","ni2209","　卖","平今","已撤单","165470","-","1","1","0","投机","当日有效","21:56:26","非强平","已撤单","InfiniV8_1","       80568","沪镍2209","上期所","-1","000000004113|-290971658|3","ni",
"269","""138411""","138411","ni2209","　卖","平今","已撤单","165480","-","1","1","0","投机","当日有效","21:56:22","非强平","已撤单","InfiniV8_1","       80475","沪镍2209","上期所","-1","000000004097|-290971658|3","ni",
"268","""138411""","138411","ni2209","　卖","平今","已撤单","165490","-","1","1","0","投机","当日有效","21:55:51","非强平","已撤单","InfiniV8_1","       79820","沪镍2209","上期所","-1","000000004081|-290971658|3","ni",
"267","""138411""","138411","ni2209","　卖","平今","已撤单","165520","-","1","1","0","投机","当日有效","21:55:41","非强平","已撤单","InfiniV8_1","       79638","沪镍2209","上期所","-1","000000004065|-290971658|3","ni",
"266","""138411""","138411","ni2209","　卖","平今","已撤单","165510","-","1","1","0","投机","当日有效","21:55:41","非强平","已撤单","InfiniV8_1","       79637","沪镍2209","上期所","-1","000000004049|-290971658|3","ni",
"265","""138411""","138411","ni2209","　卖","平今","已撤单","165440","-","1","1","0","投机","当日有效","21:53:46","非强平","已撤单","InfiniV8_1","       77078","沪镍2209","上期所","-1","000000004033|-290971658|3","ni",
"264","""138411""","138411","ni2209","　卖","平今","已撤单","165440","-","1","1","0","投机","当日有效","21:53:45","非强平","已撤单","InfiniV8_1","       77045","沪镍2209","上期所","-1","000000004017|-290971658|3","ni",
"263","""138411""","138411","ni2209","　卖","平今","已撤单","165950","-","1","1","0","投机","当日有效","21:51:43","非强平","已撤单","InfiniV8_1","       74578","沪镍2209","上期所","-1","000000004001|-290971658|3","ni",
"262","""138411""","138411","ni2209","　卖","平今","已撤单","165870","-","1","1","0","投机","当日有效","21:51:39","非强平","已撤单","InfiniV8_1","       74507","沪镍2209","上期所","-1","000000003985|-290971658|3","ni",
"261","""138411""","138411","ni2209","　卖","平今","已撤单","166100","-","1","1","0","投机","当日有效","21:50:55","非强平","已撤单","InfiniV8_1","       73614","沪镍2209","上期所","-1","000000003969|-290971658|3","ni",
"260","""138411""","138411","ni2209","　卖","平今","已撤单","166110","-","1","1","0","投机","当日有效","21:50:54","非强平","已撤单","InfiniV8_1","       73592","沪镍2209","上期所","-1","000000003953|-290971658|3","ni",
"259","""138411""","138411","ni2209","　卖","平今","已撤单","166130","-","1","1","0","投机","当日有效","21:50:53","非强平","已撤单","InfiniV8_1","       73585","沪镍2209","上期所","-1","000000003937|-290971658|3","ni",
"258","""138411""","138411","ni2209","　卖","平今","已撤单","166110","-","1","1","0","投机","当日有效","21:50:34","非强平","已撤单","InfiniV8_1","       73288","沪镍2209","上期所","-1","000000003921|-290971658|3","ni",
"257","""138411""","138411","ni2209","　卖","平今","已撤单","166130","-","1","1","0","投机","当日有效","21:50:30","非强平","已撤单","InfiniV8_1","       73221","沪镍2209","上期所","-1","000000003905|-290971658|3","ni",
"256","""138411""","138411","ni2209","　卖","平今","已撤单","166150","-","1","1","0","投机","当日有效","21:50:29","非强平","已撤单","InfiniV8_1","       73204","沪镍2209","上期所","-1","000000003889|-290971658|3","ni",
"255","""138411""","138411","ni2209","　卖","平今","已撤单","166210","-","1","1","0","投机","当日有效","21:50:28","非强平","已撤单","InfiniV8_1","       73185","沪镍2209","上期所","-1","000000003873|-290971658|3","ni",
"254","""138411""","138411","ni2209","　卖","平今","已撤单","166180","-","1","1","0","投机","当日有效","21:50:23","非强平","已撤单","InfiniV8_1","       73096","沪镍2209","上期所","-1","000000003857|-290971658|3","ni",
"253","""138411""","138411","ni2209","　卖","平今","已撤单","166390","-","1","1","0","投机","当日有效","21:50:18","非强平","已撤单","InfiniV8_1","       72998","沪镍2209","上期所","-1","000000003841|-290971658|3","ni",
"252","""138411""","138411","ni2209","　卖","平今","已撤单","166370","-","1","1","0","投机","当日有效","21:50:10","非强平","已撤单","InfiniV8_1","       72869","沪镍2209","上期所","-1","000000003825|-290971658|3","ni",
"251","""138411""","138411","ni2209","　卖","平今","已撤单","166230","-","1","1","0","投机","当日有效","21:50:02","非强平","已撤单","InfiniV8_1","       72637","沪镍2209","上期所","-1","000000003809|-290971658|3","ni",
"250","""138411""","138411","ni2209","　卖","平今","已撤单","166010","-","1","1","0","投机","当日有效","21:49:52","非强平","已撤单","InfiniV8_1","       72374","沪镍2209","上期所","-1","000000003793|-290971658|3","ni",
"249","""138411""","138411","ni2209","　卖","平今","已撤单","165940","-","1","1","0","投机","当日有效","21:49:44","非强平","已撤单","InfiniV8_1","       72239","沪镍2209","上期所","-1","000000003777|-290971658|3","ni",
"248","""138411""","138411","ni2209","　卖","平今","已撤单","165950","-","1","1","0","投机","当日有效","21:49:39","非强平","已撤单","InfiniV8_1","       72146","沪镍2209","上期所","-1","000000003761|-290971658|3","ni",
"247","""138411""","138411","ni2209","　卖","平今","已撤单","165940","-","1","1","0","投机","当日有效","21:49:39","非强平","已撤单","InfiniV8_1","       72145","沪镍2209","上期所","-1","000000003745|-290971658|3","ni",
"246","""138411""","138411","ni2209","　卖","平今","已撤单","166020","-","1","1","0","投机","当日有效","21:49:35","非强平","已撤单","InfiniV8_1","       72078","沪镍2209","上期所","-1","000000003729|-290971658|3","ni",
"245","""138411""","138411","ni2209","　卖","平今","已撤单","166070","-","1","1","0","投机","当日有效","21:49:34","非强平","已撤单","InfiniV8_1","       72056","沪镍2209","上期所","-1","000000003713|-290971658|3","ni",
"244","""138411""","138411","ni2209","　卖","平今","已撤单","166270","-","1","1","0","投机","当日有效","21:49:31","非强平","已撤单","InfiniV8_1","       71997","沪镍2209","上期所","-1","000000003697|-290971658|3","ni",
"243","""138411""","138411","ni2209","　卖","平今","已撤单","165990","-","1","1","0","投机","当日有效","21:48:52","非强平","已撤单","InfiniV8_1","       71203","沪镍2209","上期所","-1","000000003681|-290971658|3","ni",
"242","""138411""","138411","ni2209","　卖","平今","已撤单","165990","-","1","1","0","投机","当日有效","21:48:50","非强平","已撤单","InfiniV8_1","       71164","沪镍2209","上期所","-1","000000003665|-290971658|3","ni",
"241","""138411""","138411","ni2209","　卖","平今","已撤单","166120","-","1","1","0","投机","当日有效","21:48:46","非强平","已撤单","InfiniV8_1","       71086","沪镍2209","上期所","-1","000000003649|-290971658|3","ni",
"240","""138411""","138411","ni2208","　卖","开仓","全部成交","170280","170280.0","1","0","1","投机","当日有效","21:46:23","非强平","全部成交报单已提交","InfiniV8_1","       67816","沪镍2208","上期所","-1","000000003641|-290971658|3","ni",
"239","""138411""","138411","ni2209","买　","开仓","全部成交","165430","165430.0","1","0","1","投机","当日有效","21:46:23","非强平","全部成交报单已提交","InfiniV8_1","       67815","沪镍2209","上期所","-1","000000003633|-290971658|3","ni",
"238","""138411""","138411","ni2209","买　","开仓","已撤单","165430","-","1","1","0","投机","当日有效","21:46:20","非强平","已撤单","InfiniV8_1","       67777","沪镍2209","上期所","-1","000000003617|-290971658|3","ni",
"237","""138411""","138411","ni2208","　卖","开仓","全部成交","170280","170280.0","1","0","1","投机","当日有效","21:46:20","非强平","全部成交报单已提交","InfiniV8_1","       67768","沪镍2208","上期所","-1","000000003609|-290971658|3","ni",
"236","""138411""","138411","ni2209","买　","开仓","全部成交","165430","165430.0","1","0","1","投机","当日有效","21:46:20","非强平","全部成交报单已提交","InfiniV8_1","       67765","沪镍2209","上期所","-1","000000003601|-290971658|3","ni",
"235","""138411""","138411","ni2209","买　","开仓","已撤单","165330","-","1","1","0","投机","当日有效","21:46:17","非强平","已撤单","InfiniV8_1","       67683","沪镍2209","上期所","-1","000000003585|-290971658|3","ni",
"234","""138411""","138411","ni2209","买　","开仓","已撤单","165320","-","1","1","0","投机","当日有效","21:46:15","非强平","已撤单","InfiniV8_1","       67661","沪镍2209","上期所","-1","000000003569|-290971658|3","ni",
"233","""138411""","138411","ni2209","买　","开仓","已撤单","165330","-","1","1","0","投机","当日有效","21:46:14","非强平","已撤单","InfiniV8_1","       67642","沪镍2209","上期所","-1","000000003553|-290971658|3","ni",
"232","""138411""","138411","ni2209","买　","开仓","已撤单","165400","-","1","1","0","投机","当日有效","21:46:13","非强平","已撤单","InfiniV8_1","       67629","沪镍2209","上期所","-1","000000003537|-290971658|3","ni",
"231","""138411""","138411","ni2209","买　","开仓","已撤单","165430","-","1","1","0","投机","当日有效","21:46:12","非强平","已撤单","InfiniV8_1","       67601","沪镍2209","上期所","-1","000000003521|-290971658|3","ni",
"230","""138411""","138411","ni2209","买　","开仓","已撤单","165440","-","1","1","0","投机","当日有效","21:46:10","非强平","已撤单","InfiniV8_1","       67569","沪镍2209","上期所","-1","000000003505|-290971658|3","ni",
"229","""138411""","138411","ni2209","买　","开仓","已撤单","165440","-","1","1","0","投机","当日有效","21:46:08","非强平","已撤单","InfiniV8_1","       67545","沪镍2209","上期所","-1","000000003489|-290971658|3","ni",
"228","""138411""","138411","ni2209","买　","开仓","已撤单","165430","-","1","1","0","投机","当日有效","21:46:08","非强平","已撤单","InfiniV8_1","       67530","沪镍2209","上期所","-1","000000003473|-290971658|3","ni",
"227","""138411""","138411","ni2209","买　","开仓","已撤单","165460","-","1","1","0","投机","当日有效","21:46:07","非强平","已撤单","InfiniV8_1","       67519","沪镍2209","上期所","-1","000000003457|-290971658|3","ni",
"226","""138411""","138411","ni2209","买　","开仓","已撤单","165430","-","1","1","0","投机","当日有效","21:46:06","非强平","已撤单","InfiniV8_1","       67491","沪镍2209","上期所","-1","000000003441|-290971658|3","ni",
"225","""138411""","138411","ni2209","买　","开仓","已撤单","165440","-","1","1","0","投机","当日有效","21:46:05","非强平","已撤单","InfiniV8_1","       67460","沪镍2209","上期所","-1","000000003425|-290971658|3","ni",
